reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
97	Paula Heifner 	 New Orleans, LA United States	06/14/2022	5		Received in a timely manner.  Easy to setup	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
98	Billy D 	 N.J. United States	06/14/2022	5	Right Choice	My cardiologist recommended the devise since I had been experiencing arterial fib. In the past he tried hooking me up with a ten day monitoring devise that was awful. It was like wearing an EKG machine for ten days. Kardia is simple and allowed me to take a reading when I felt an event was taking place. After using Kardia for one week it picked up an arterial fib event yesterday. I was able to forward the results to my cardiologist.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
99	Edward Zupancic 	 Florissant, CO United States	05/25/2022	5	Amazingly simple reader that works great	I bought  this for my sub due to his afib. It’s extremely simple to load and use. Very accurate and  easy to read. I would highly recommend this product for anyone that wants to monitor heart rate and an ekg graph that shows excellent detail. He just can’t say enough good things about this product	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
100	Mary Engel 	 Billings, MT United States	05/24/2022	5		I am very impressed I received it promptly and it is working!	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
101	Anonymous Person 	 Dayton, NV United States	05/19/2022	5	Works well	This product works well, connects easily to my android phone.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
102	Arlene Marcusky 	 Hollywood, FL United States	05/06/2022	5	Kardia device	So far happy with device.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
103	Michael Becker 	 Kennesaw, GA United States	05/04/2022	5	The item arrived in a timely manner and worked	effectively on first try.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
104	Helen Gessell 	 Key Colony Beach, FL United States	04/26/2022	5	Kardiaobile EKG monitor	Just got it today and have to get it set up.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
105	Milt Johnson 	 Vernal, UT United States	04/25/2022	5	Good service	Very prompt service on my order. Will be setting up device today.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
106	Tom Trainor 	 Yonkers, NY United States	04/22/2022	5	KardiaMobile Device - Excellent Alternate Vendor	The manufacturer had none of the basic model of this item in stock, and no notice of when it would ever become available from them again. I found Concord Health Supply on the internet and easily ordered the device for a friend at the same exact low price as formerly sold by the manufacturer - along with free shipping (!). The device was delivered to my friend within 10 days which I consider to be excellent. I am very glad I found Concord to complete my promise to my friend who has trouble with AFib as I do.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
107	Gloria Stiles 	 Swanton, OH United States	04/21/2022	5			KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
108	Thomas Newell 	 Sandy, OR United States	04/18/2022	5	Okay, I think....	Easy enough to complete the signup in App.  Ran one test to verify the unit was on and recording.  Haven't experienced any AFib since then (4/10).Not sure if I will understand how to send results to my Kaiser cardiologist when time comes.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
109	Judith Hanley 	 Sevierville, TN United States	04/16/2022	5	So far, so great for checking my BPM.	"Functions as advertised.  Software is very easy to navigate.  It has so much to offer however right now I just want to be able to check my BPM--as the doctor ordered."""	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
110	Anonymous Person 	 Dewey, AZ United States	04/12/2022	5			KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
111	Patricia Parsons 	 Douglasville , GA United States	04/11/2022	5	KARDIA mobile EKG Monitor	This is the best thing I ever saw in my life! Just download the app and follow the instructions! Very ease to use, small so it can be stored easily.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
112	Gina Mullican 	 McMinnville, TN United States	04/11/2022	5	KardiaMobile EKG Monitor	My husband was excited to get the unit for his birthday!  It was easy to get hooked to his cell phone and will be a great tool for monitoring his heart health.  I feel sure his cardiologist will approve as well!	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
113	Leona Martin 	 Quebec, QC Canada	04/09/2022	5	Karen dis EKG Monitor	Hi.Well, it worked wonderfully the first day I got it but I havenÃ¢â‚¬â„¢t been able to get it to work since. IÃ¢â‚¬â„¢ll try again. I havenÃ¢â‚¬â„¢t givenUp, yet!I think itÃ¢â‚¬â„¢s a great device . It was Cardiologist who asked me to get it. So it came highly recommended.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
114	Carolyn Holl 	 Red Bank, NJ United States	04/09/2022	3	Product Kardia mobile EKG monitor single lead	VERY. Hard to snap back on after checking/changing battery. But your help desk was very helpful!	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
115	Ed 	 Fort Collins, CO United States	04/07/2022	5	Quick Shipping	After the order was placed, I received a reply, along with a shipping notice.  Within a few days I received the EKG Monitor.   The setup was easy, same using the EKG Monitor.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
116	John Myers 	 Brentwood, CA United States	04/05/2022	5		Worked right out of the box.A good product.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
117	Michael Helmick 	 Poca, WV United States	03/31/2022	5	Kardia mobile	Great item. Fast shipping  worked better than I thought it would. Just wish it would do more rythems without having to spend more money for upgraded software.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
118	Tim H 	 Titusville, FL	03/29/2022	3	*follow up* Battery compartment door broke	This is a follow up to my previous post. I called KardiaMobile about the battery compartment door, here is their advice.Lay a book on the back of the monitor to re-close the battery compartment door, not your thumb. Kardia will send me a new battery compartment door at no charge.They also told me the KardiaMobile 6L monitor uses a screw on battery compartment door, if I had known I would have ordered this one.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
119	Cochran 	 Charlotte, NC United States	03/25/2022	5	Easy to use	I like this,but think the subscription is too expensive. This leaves the Kardia of limited use without the subscription	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
120	Betsy Middleton 	 Troy, IL United States	03/23/2022	5	EKG at my fingertips!	The KardiaMobile is so easy to use - I love having the satisfaction of knowing I'm not in a-fib.  And if I were, I now know to take a metoporol pill and check it again in 1 hour.  If still in a-fib, head for the ER.  If in regular sinus rhythm, all is well.  Beats going to the ER for no reason!	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
121	Ken 	 Riverside, RI United States	03/11/2022	5	Works excellent	This heart monitor works excellent as described and arrived in a timely manner.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
122	George Corsiglia 	 Marana, AZ United States	03/11/2022	5	KardiaMobil EKG Monitor	Super piece of equipment!!!!!!!!	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
123	Margaret Spann 	 North Charleston, SC United States	02/28/2022	5		I AM VERY PLEASE WITN THE ITEM BECASE I CAN KEEP UP WITH MY READING MYSELF UNTIL I GO TO MY CARDIOLOGY VISIT	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
124	Orville Hess 	 Alva, WY United States	02/10/2022	5	Former A-Fib	Am able to keep track of my EKG.  Recently had a Convergent Ablation and to keep track of my EKG has been a blessing.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
125	Steven Frank 	 Littleton, CO United States	02/02/2022	5	Heart Medical Device.	The right Device for the Right Price....  Covers my Medical Needs....	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
126	Lee 	 PA United States	02/02/2022	5	EKG Monitor	Shopping was easy and product arrive in a timely manner in perfect condition.  I have not set it up yet so can't comment on the product.  I'd use this seller again.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
127	Charlotte Richardson 	 Blanchester, OH United States	01/21/2022	5	Very VERY happy	Shipping was FAST, item as described and extremely easy to use and reliable.  My heart doc. recommended it highly and it can be used to communicate directly to MyChart.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
128	nunzio747 	 Antelope, CA United States	01/10/2022	5	Great company	I ordered the KardiaMobile EKG monitor and was pleased with how easy it was to set up and use. Concord health supply gave me a great price with fast shipping. 2 thumbs up..	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
129	Steven Bowman 	 Smithfield, VA United States	01/06/2022	5			KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
130	Karen Hedges 	 Kingsland, TX United States	01/05/2022	5	Review of KardiaMobile monitor	I purchased the KardiaMobile monitor for my husband. He loves it.  I was surprised at how quickly your monitor arrived.  Thanks for a great product	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
131	Steven Kallenbach 	 Eau Claire, WI United States	12/29/2021	5			KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
132	Clyde Pullen 	 Jackson, MS United States	12/23/2021	5	Ease of use.	Great product, easy to use, effective.	KardiaMobile EKG Monitor [Original-Single Lead] by AliveCor	https://www.concordhealthsupply.com/
